created_at,entry_id,field1,field2,field3
2023-02-07 08:29:12 UTC,1161,25.06510,23,24
2023-02-07 08:29:27 UTC,1162,25.03255,23,26
2023-02-07 08:29:58 UTC,1163,25.06510,23,23
2023-02-07 08:30:13 UTC,1164,25.00000,23,30
2023-02-07 08:30:28 UTC,1165,25.03255,23,35
2023-02-07 08:30:43 UTC,1166,25.00000,23,35
2023-02-07 08:30:59 UTC,1167,24.83724,23,27
2023-02-07 08:31:14 UTC,1168,24.80469,23,26
2023-02-07 08:31:29 UTC,1169,24.86979,23,38
2023-02-07 08:32:00 UTC,1170,24.73958,23,25
2023-02-07 08:32:16 UTC,1171,24.70703,23,26
2023-02-07 08:32:31 UTC,1172,24.77213,23,33
2023-02-07 08:32:46 UTC,1173,24.57682,23,29
2023-02-07 08:33:01 UTC,1174,24.73958,23,24
2023-02-07 08:33:16 UTC,1175,25.00000,23,26
2023-02-07 08:33:32 UTC,1176,24.90234,23,22
2023-02-07 08:33:47 UTC,1177,24.67448,23,22
2023-02-07 08:37:25 UTC,1178,25.55338,19,24
2023-02-07 08:37:52 UTC,1179,25.09766,15,24
2023-02-07 08:38:23 UTC,1180,25.00000,22,24
2023-02-07 08:38:53 UTC,1181,25.06510,24,24
2023-02-07 08:39:08 UTC,1182,25.06510,21,24
2023-02-07 08:39:38 UTC,1183,25.00000,31,24
2023-02-07 08:39:54 UTC,1184,24.96745,25,24
2023-02-07 08:40:09 UTC,1185,24.90234,26,24
2023-02-07 08:40:24 UTC,1186,24.93490,28,24
2023-02-07 08:40:56 UTC,1187,25.06510,21,24
2023-02-07 08:41:11 UTC,1188,25.06510,23,24
2023-02-07 08:41:26 UTC,1189,24.86979,28,24
2023-02-07 08:41:41 UTC,1190,24.77213,24,24
2023-02-07 08:41:57 UTC,1191,24.67448,29,24
2023-02-07 08:42:27 UTC,1192,24.83724,27,24
2023-02-07 08:42:42 UTC,1193,24.86979,27,24
2023-02-07 08:42:57 UTC,1194,24.86979,33,24
2023-02-07 08:43:12 UTC,1195,24.73958,29,24
2023-02-07 08:43:28 UTC,1196,24.80469,34,24
2023-02-07 08:43:43 UTC,1197,24.80469,25,24
2023-02-07 08:43:58 UTC,1198,24.77213,27,24
2023-02-07 08:44:14 UTC,1199,24.83724,24,24
2023-02-07 08:44:29 UTC,1200,24.73958,28,24
2023-02-07 08:44:45 UTC,1201,24.77213,28,23
2023-02-07 08:45:00 UTC,1202,24.86979,21,23
2023-02-07 08:45:15 UTC,1203,24.64193,29,24
2023-02-07 08:45:31 UTC,1204,24.80469,28,24
2023-02-07 08:45:46 UTC,1205,24.70703,23,23
2023-02-07 08:46:01 UTC,1206,24.64193,28,23
2023-02-07 08:46:17 UTC,1207,24.64193,28,24
2023-02-07 08:46:32 UTC,1208,24.67448,19,24
2023-02-07 08:46:47 UTC,1209,24.64193,27,24
2023-02-07 08:47:02 UTC,1210,25.97656,24,24
2023-02-07 08:47:33 UTC,1211,31.57552,37,24
2023-02-07 08:47:48 UTC,1212,34.08203,38,25
2023-02-07 08:48:03 UTC,1213,35.77474,41,25
2023-02-07 08:48:35 UTC,1214,34.11458,33,25
2023-02-07 08:49:05 UTC,1215,33.95182,28,25
2023-02-07 08:49:20 UTC,1216,36.13281,33,25
2023-02-07 08:49:35 UTC,1217,43.48958,23,25
2023-02-07 08:49:51 UTC,1218,40.65755,30,25
2023-02-07 08:50:21 UTC,1219,54.91536,26,25
2023-02-07 08:50:36 UTC,1220,60.61198,29,25
2023-02-07 08:50:52 UTC,1221,57.55208,29,25
2023-02-07 08:51:22 UTC,1222,40.78776,30,24
2023-02-07 08:51:37 UTC,1223,37.07682,27,24
2023-02-07 08:51:53 UTC,1224,34.89583,25,24
2023-02-07 08:52:24 UTC,1225,32.09636,17,24
2023-02-07 08:52:55 UTC,1226,30.59896,24,24
2023-02-07 08:53:10 UTC,1227,30.04557,21,24
2023-02-07 08:53:25 UTC,1228,29.49219,26,24
2023-02-07 08:53:40 UTC,1229,29.06901,30,24
2023-02-07 08:53:55 UTC,1230,28.67838,12,24
2023-02-07 08:54:11 UTC,1231,28.32031,27,24
2023-02-07 08:54:26 UTC,1232,28.09245,15,24
2023-02-07 08:54:41 UTC,1233,27.83203,14,24
2023-02-07 08:54:57 UTC,1234,27.76693,27,24
2023-02-07 08:55:13 UTC,1235,27.40885,20,24
2023-02-07 08:55:42 UTC,1236,26.98568,18,24
2023-02-07 08:56:00 UTC,1237,26.85547,23,24
2023-02-07 08:56:32 UTC,1238,26.59505,28,24
2023-02-07 08:57:00 UTC,1239,26.43229,25,24
2023-02-07 08:57:15 UTC,1240,26.36719,21,24
2023-02-07 08:57:30 UTC,1241,26.07422,14,24
2023-02-07 08:57:46 UTC,1242,26.04167,18,24
2023-02-07 08:58:04 UTC,1243,25.91146,27,24
2023-02-07 08:58:31 UTC,1244,25.84635,26,23
2023-02-07 08:58:46 UTC,1245,25.71615,19,23
2023-02-07 08:59:02 UTC,1246,25.78125,19,23
2023-02-07 08:59:17 UTC,1247,25.65104,21,24
2023-02-07 08:59:32 UTC,1248,25.55338,17,23
2023-02-07 08:59:48 UTC,1249,25.58594,27,23
2023-02-07 09:00:04 UTC,1250,25.58594,23,24
2023-02-07 09:00:19 UTC,1251,25.52083,33,24
2023-02-07 09:00:49 UTC,1252,25.52083,18,23
2023-02-07 09:01:05 UTC,1253,25.55338,25,23
2023-02-07 09:01:20 UTC,1254,25.48828,18,23
2023-02-07 09:01:35 UTC,1255,25.52083,18,23
2023-02-07 09:01:51 UTC,1256,25.39063,24,23
2023-02-07 09:02:06 UTC,1257,25.35807,20,23
